NA,98,NA,2510,3649,NA,3277,2590,2279,NA,NA,NA,NA
NA,107,NA,2512,3655,NA,3283,2606,2280,NA,NA,NA,NA
NA,118,NA,2518,3657,NA,3285,2639,2287,NA,NA,NA,NA
NA,120,NA,2519,3669,NA,3292,2665,2293,NA,NA,NA,NA
NA,138,NA,2521,3671,NA,3303,2670,2298,NA,NA,NA,NA
NA,139,NA,2525,3673,NA,3314,2675,2301,NA,NA,NA,NA
NA,144,NA,2526,3674,NA,3315,2680,2306,NA,NA,NA,NA
NA,146,NA,2536,3677,NA,3317,2701,2307,NA,NA,NA,NA
NA,156,NA,2543,3679,NA,3319,2711,2310,NA,NA,NA,NA
NA,184,NA,2549,3681,NA,3320,2723,2312,NA,NA,NA,NA
NA,207,NA,2552,3682,NA,3322,2726,2313,NA,NA,NA,NA
NA,209,NA,2562,3686,NA,3324,2731,2318,NA,NA,NA,NA
NA,217,NA,2564,3703,NA,3325,2743,2319,NA,NA,NA,NA
NA,222,NA,2565,3708,NA,3329,2776,2320,NA,NA,NA,NA
